,age,stamina,handling,attack,defense,technique,strength,jumping,speed,agility,kicking,form,aggression,discipline,leadership,experience,weight,height,energy,csr
32442,17.0,7.0,5.0,10.0,9.0,5.0,7.0,4.0,9.0,7.0,7.0,6.0,1.0,3.0,5.0,2.0,95.0,183.0,8.0,20362.0
32443,26.0,15.0,17.0,13.0,13.0,7.0,17.0,4.0,17.0,15.0,11.0,5.0,2.0,1.0,6.0,5.0,88.0,185.0,8.0,192728.0
32444,30.0,18.0,15.0,17.0,14.0,12.0,10.0,8.0,17.0,14.0,17.0,9.0,2.0,3.0,6.0,6.0,88.0,183.0,9.0,252041.0
32445,17.0,11.0,12.0,6.0,11.0,5.0,12.0,10.0,3.0,4.0,1.0,8.0,2.0,4.0,8.0,1.0,117.0,194.0,11.0,39566.0
32446,19.0,11.0,11.0,5.0,14.0,9.0,15.0,9.0,6.0,4.0,2.0,6.0,2.0,4.0,5.0,1.0,110.0,197.0,11.0,65890.0
32447,20.0,13.0,15.0,11.0,13.0,13.0,15.0,15.0,6.0,4.0,2.0,6.0,4.0,4.0,10.0,3.0,110.0,198.0,11.0,121544.0
32448,19.0,14.0,12.0,12.0,14.0,11.0,14.0,5.0,14.0,11.0,2.0,10.0,3.0,3.0,7.0,3.0,124.0,175.0,10.0,103066.0
32449,19.0,9.0,9.0,7.0,10.0,2.0,2.0,5.0,10.0,5.0,6.0,8.0,2.0,3.0,6.0,2.0,86.0,187.0,10.0,21231.0
32450,32.0,15.0,15.0,16.0,15.0,12.0,14.0,16.0,11.0,9.0,1.0,7.0,4.0,1.0,3.0,6.0,110.0,202.0,11.0,174145.0
32451,20.0,11.0,10.0,10.0,14.0,14.0,14.0,9.0,10.0,10.0,8.0,7.0,3.0,2.0,3.0,2.0,117.0,189.0,11.0,84532.0
32452,19.0,14.0,14.0,13.0,13.0,3.0,2.0,3.0,10.0,13.0,8.0,6.0,4.0,4.0,7.0,1.0,83.0,173.0,11.0,87043.0
32453,19.0,11.0,8.0,3.0,6.0,4.0,3.0,3.0,8.0,5.0,5.0,7.0,4.0,2.0,8.0,1.0,92.0,190.0,11.0,15136.0
32454,19.0,10.0,6.0,9.0,11.0,10.0,7.0,7.0,7.0,7.0,4.0,8.0,3.0,2.0,9.0,3.0,96.0,189.0,11.0,28237.0
32455,20.0,10.0,10.0,9.0,13.0,14.0,11.0,5.0,13.0,9.0,6.0,8.0,4.0,2.0,9.0,2.0,107.0,185.0,11.0,69411.0
32456,33.0,13.0,14.0,16.0,18.0,8.0,10.0,10.0,18.0,15.0,15.0,6.0,2.0,2.0,6.0,8.0,86.0,194.0,9.0,212783.0
32457,20.0,14.0,14.0,13.0,14.0,14.0,13.0,7.0,11.0,9.0,4.0,6.0,3.0,3.0,4.0,3.0,104.0,195.0,11.0,105091.0
32458,20.0,14.0,14.0,13.0,14.0,13.0,14.0,10.0,9.0,10.0,5.0,9.0,5.0,3.0,7.0,2.0,117.0,194.0,11.0,107872.0
32459,31.0,12.0,17.0,17.0,17.0,12.0,17.0,5.0,9.0,6.0,3.0,10.0,2.0,3.0,8.0,4.0,108.0,181.0,11.0,206130.0
32460,34.0,17.0,17.0,15.0,16.0,17.0,16.0,9.0,17.0,14.0,3.0,6.0,2.0,1.0,4.0,7.0,101.0,188.0,10.0,261970.0
32461,19.0,10.0,11.0,12.0,11.0,10.0,11.0,10.0,9.0,13.0,14.0,9.0,5.0,1.0,6.0,2.0,86.0,179.0,11.0,83533.0
32462,20.0,10.0,12.0,14.0,14.0,11.0,7.0,4.0,14.0,10.0,8.0,7.0,3.0,3.0,5.0,2.0,91.0,191.0,11.0,79244.0
32463,20.0,12.0,8.0,13.0,14.0,14.0,11.0,3.0,13.0,11.0,3.0,8.0,3.0,2.0,8.0,3.0,107.0,184.0,10.0,86314.0
32464,19.0,10.0,14.0,12.0,14.0,12.0,6.0,4.0,14.0,13.0,7.0,8.0,3.0,4.0,2.0,2.0,93.0,184.0,11.0,91301.0
32465,20.0,14.0,9.0,10.0,13.0,13.0,12.0,7.0,10.0,7.0,5.0,6.0,3.0,3.0,10.0,1.0,96.0,188.0,10.0,75845.0
32466,20.0,6.0,4.0,5.0,8.0,3.0,2.0,2.0,5.0,6.0,3.0,9.0,3.0,3.0,7.0,2.0,89.0,192.0,10.0,7001.0
32467,20.0,4.0,6.0,8.0,6.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,84.0,186.0,10.0,6431.0
32468,20.0,10.0,9.0,12.0,14.0,13.0,14.0,11.0,13.0,9.0,2.0,6.0,1.0,4.0,10.0,2.0,103.0,191.0,11.0,94019.0
32469,20.0,13.0,14.0,11.0,14.0,12.0,13.0,3.0,14.0,14.0,8.0,7.0,1.0,3.0,7.0,3.0,100.0,184.0,11.0,113910.0
32470,18.0,12.0,10.0,14.0,14.0,7.0,5.0,5.0,5.0,12.0,9.0,8.0,3.0,3.0,10.0,2.0,85.0,179.0,11.0,64902.0
32471,32.0,18.0,18.0,18.0,18.0,12.0,12.0,10.0,18.0,19.0,18.0,8.0,2.0,4.0,4.0,8.0,101.0,179.0,9.0,384846.0
32472,28.0,18.0,18.0,17.0,18.0,16.0,16.0,8.0,17.0,18.0,6.0,7.0,2.0,4.0,7.0,5.0,97.0,190.0,10.0,341842.0
32473,34.0,13.0,11.0,10.0,12.0,13.0,12.0,4.0,9.0,2.0,1.0,8.0,2.0,5.0,4.0,8.0,113.0,193.0,11.0,63021.0
32474,25.0,12.0,17.0,12.0,13.0,13.0,13.0,3.0,15.0,12.0,1.0,5.0,4.0,5.0,7.0,2.0,97.0,186.0,11.0,135749.0
32475,26.0,8.0,17.0,13.0,14.0,13.0,13.0,5.0,16.0,13.0,2.0,6.0,3.0,1.0,3.0,3.0,99.0,183.0,11.0,139659.0
32476,29.0,17.0,18.0,14.0,11.0,5.0,5.0,6.0,17.0,17.0,7.0,5.0,4.0,4.0,5.0,3.0,99.0,188.0,11.0,197278.0
32477,17.0,10.0,13.0,8.0,11.0,8.0,10.0,13.0,6.0,4.0,2.0,8.0,1.0,3.0,7.0,2.0,121.0,200.0,11.0,51398.0
32478,17.0,9.0,10.0,13.0,12.0,10.0,10.0,6.0,7.0,7.0,1.0,6.0,5.0,2.0,6.0,1.0,89.0,188.0,11.0,47199.0
32479,18.0,10.0,9.0,9.0,13.0,14.0,11.0,9.0,12.0,5.0,3.0,10.0,5.0,2.0,5.0,1.0,102.0,187.0,11.0,63877.0
32480,20.0,12.0,14.0,14.0,14.0,14.0,13.0,9.0,14.0,6.0,1.0,7.0,1.0,5.0,3.0,1.0,95.0,189.0,11.0,110349.0
32481,19.0,12.0,14.0,7.0,14.0,14.0,14.0,9.0,12.0,5.0,3.0,5.0,4.0,2.0,9.0,3.0,126.0,186.0,11.0,86732.0
32482,18.0,14.0,14.0,7.0,12.0,12.0,14.0,13.0,4.0,6.0,2.0,8.0,2.0,3.0,5.0,2.0,111.0,201.0,11.0,87201.0
32483,20.0,12.0,13.0,12.0,14.0,14.0,12.0,6.0,14.0,11.0,6.0,9.0,4.0,3.0,9.0,3.0,103.0,186.0,11.0,104203.0
32484,19.0,14.0,14.0,11.0,12.0,10.0,12.0,11.0,6.0,7.0,2.0,9.0,4.0,1.0,7.0,2.0,113.0,196.0,9.0,78649.0
32485,20.0,11.0,9.0,13.0,12.0,7.0,10.0,4.0,10.0,7.0,2.0,9.0,4.0,4.0,4.0,2.0,117.0,185.0,11.0,53048.0
32486,25.0,20.0,18.0,18.0,20.0,18.0,16.0,9.0,19.0,7.0,3.0,9.0,2.0,3.0,5.0,7.0,105.0,193.0,9.0,401801.0
32487,20.0,14.0,13.0,11.0,14.0,7.0,13.0,5.0,14.0,13.0,6.0,9.0,2.0,3.0,6.0,1.0,91.0,186.0,11.0,107682.0
32488,34.0,16.0,16.0,16.0,16.0,12.0,12.0,4.0,16.0,15.0,8.0,4.0,3.0,4.0,11.0,7.0,92.0,175.0,11.0,192796.0
32489,20.0,13.0,14.0,12.0,8.0,14.0,14.0,14.0,14.0,11.0,3.0,6.0,2.0,1.0,7.0,2.0,108.0,191.0,11.0,116379.0
32490,21.0,10.0,14.0,15.0,13.0,10.0,9.0,6.0,14.0,12.0,15.0,7.0,4.0,4.0,6.0,2.0,92.0,177.0,11.0,117765.0
32491,19.0,7.0,10.0,10.0,12.0,14.0,14.0,13.0,5.0,5.0,3.0,9.0,2.0,4.0,6.0,3.0,116.0,178.0,10.0,73253.0
32492,20.0,8.0,10.0,9.0,10.0,5.0,9.0,3.0,10.0,3.0,10.0,7.0,4.0,5.0,4.0,2.0,92.0,189.0,10.0,29303.0
32493,20.0,9.0,9.0,6.0,10.0,10.0,10.0,5.0,6.0,3.0,5.0,6.0,3.0,3.0,6.0,3.0,122.0,180.0,11.0,24902.0
32494,20.0,10.0,11.0,14.0,14.0,13.0,13.0,2.0,11.0,10.0,2.0,10.0,3.0,3.0,7.0,1.0,116.0,178.0,11.0,87540.0
32495,19.0,12.0,10.0,10.0,13.0,12.0,12.0,9.0,10.0,9.0,8.0,8.0,2.0,3.0,7.0,2.0,104.0,185.0,11.0,69893.0
32496,34.0,17.0,13.0,15.0,17.0,16.0,17.0,3.0,11.0,6.0,2.0,9.0,4.0,3.0,9.0,6.0,113.0,181.0,11.0,201474.0
32497,33.0,17.0,17.0,17.0,17.0,13.0,15.0,4.0,7.0,5.0,1.0,8.0,2.0,4.0,3.0,5.0,117.0,181.0,11.0,201234.0
32498,20.0,14.0,14.0,13.0,12.0,10.0,14.0,7.0,14.0,5.0,3.0,9.0,1.0,3.0,2.0,2.0,98.0,185.0,11.0,96796.0
32499,18.0,10.0,10.0,10.0,13.0,11.0,14.0,14.0,6.0,5.0,2.0,7.0,2.0,3.0,7.0,2.0,119.0,197.0,10.0,71030.0
32500,19.0,14.0,7.0,12.0,14.0,12.0,9.0,8.0,14.0,9.0,11.0,5.0,3.0,3.0,8.0,2.0,93.0,182.0,11.0,85815.0
32501,18.0,12.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,6.0,3.0,7.0,2.0,4.0,3.0,2.0,109.0,197.0,11.0,51383.0
32502,19.0,14.0,9.0,11.0,14.0,11.0,12.0,8.0,14.0,6.0,11.0,7.0,5.0,3.0,7.0,2.0,92.0,178.0,11.0,86938.0
32503,19.0,13.0,8.0,11.0,14.0,10.0,10.0,5.0,9.0,5.0,8.0,8.0,3.0,2.0,7.0,2.0,93.0,191.0,11.0,58513.0
32504,20.0,14.0,14.0,7.0,11.0,10.0,11.0,4.0,14.0,14.0,2.0,9.0,3.0,2.0,5.0,2.0,101.0,179.0,11.0,89445.0
32505,20.0,14.0,8.0,10.0,14.0,14.0,13.0,8.0,5.0,4.0,3.0,8.0,3.0,3.0,6.0,3.0,117.0,185.0,11.0,75349.0
32506,17.0,7.0,9.0,7.0,10.0,12.0,9.0,8.0,4.0,4.0,2.0,9.0,2.0,2.0,4.0,1.0,114.0,201.0,11.0,28003.0
32507,18.0,11.0,9.0,12.0,11.0,12.0,11.0,9.0,13.0,6.0,3.0,8.0,3.0,2.0,7.0,2.0,105.0,189.0,11.0,60074.0
32508,34.0,14.0,10.0,12.0,12.0,6.0,5.0,4.0,10.0,5.0,3.0,8.0,2.0,1.0,7.0,7.0,96.0,181.0,11.0,50113.0
32509,34.0,12.0,5.0,9.0,12.0,13.0,13.0,4.0,4.0,4.0,1.0,8.0,4.0,3.0,7.0,7.0,126.0,176.0,11.0,56288.0
32510,35.0,13.0,8.0,12.0,13.0,6.0,7.0,4.0,14.0,10.0,5.0,8.0,3.0,3.0,7.0,7.0,89.0,178.0,11.0,66155.0
32511,36.0,14.0,9.0,11.0,12.0,11.0,11.0,6.0,8.0,4.0,1.0,9.0,2.0,3.0,6.0,7.0,94.0,186.0,11.0,57641.0
32512,20.0,13.0,13.0,10.0,9.0,13.0,13.0,13.0,7.0,10.0,3.0,7.0,4.0,4.0,5.0,2.0,124.0,197.0,11.0,87860.0
32513,20.0,8.0,8.0,6.0,6.0,7.0,5.0,3.0,9.0,9.0,2.0,8.0,3.0,5.0,6.0,1.0,84.0,191.0,11.0,16998.0
32514,17.0,10.0,6.0,10.0,11.0,6.0,4.0,4.0,11.0,12.0,3.0,7.0,3.0,5.0,7.0,2.0,86.0,184.0,11.0,38229.0
32515,34.0,12.0,7.0,9.0,13.0,15.0,13.0,5.0,5.0,5.0,1.0,9.0,4.0,2.0,7.0,8.0,123.0,186.0,6.0,66190.0
32516,33.0,18.0,18.0,17.0,18.0,18.0,18.0,17.0,10.0,8.0,2.0,9.0,4.0,4.0,9.0,7.0,123.0,201.0,9.0,335181.0
32517,19.0,14.0,14.0,12.0,13.0,11.0,13.0,8.0,12.0,7.0,3.0,9.0,3.0,2.0,2.0,2.0,106.0,193.0,11.0,93894.0
32518,20.0,14.0,11.0,14.0,14.0,14.0,12.0,12.0,13.0,6.0,3.0,8.0,4.0,4.0,8.0,3.0,97.0,186.0,10.0,109715.0
32519,20.0,5.0,14.0,14.0,11.0,10.0,14.0,14.0,11.0,11.0,8.0,8.0,5.0,2.0,5.0,2.0,113.0,199.0,9.0,96230.0
32520,20.0,8.0,14.0,14.0,14.0,5.0,10.0,9.0,14.0,12.0,9.0,6.0,5.0,3.0,4.0,1.0,90.0,185.0,10.0,86758.0
32521,27.0,18.0,15.0,11.0,16.0,11.0,12.0,9.0,17.0,9.0,9.0,7.0,2.0,4.0,7.0,5.0,88.0,185.0,11.0,168650.0
32522,20.0,14.0,14.0,12.0,14.0,9.0,8.0,7.0,14.0,11.0,4.0,8.0,4.0,2.0,6.0,2.0,95.0,179.0,11.0,88392.0
32523,32.0,18.0,18.0,17.0,18.0,18.0,18.0,7.0,18.0,18.0,4.0,8.0,2.0,3.0,4.0,7.0,112.0,186.0,11.0,391031.0
32524,32.0,18.0,18.0,18.0,18.0,17.0,18.0,8.0,18.0,17.0,5.0,8.0,4.0,3.0,7.0,7.0,107.0,194.0,10.0,377115.0
32525,33.0,17.0,17.0,17.0,17.0,12.0,14.0,5.0,17.0,17.0,11.0,4.0,2.0,3.0,4.0,6.0,99.0,179.0,11.0,277571.0
32526,20.0,11.0,11.0,10.0,14.0,10.0,12.0,8.0,14.0,11.0,4.0,7.0,3.0,1.0,6.0,1.0,114.0,184.0,11.0,77573.0
32527,20.0,14.0,13.0,11.0,14.0,12.0,12.0,9.0,13.0,9.0,5.0,6.0,4.0,2.0,5.0,2.0,101.0,190.0,11.0,100921.0
32528,20.0,11.0,14.0,13.0,14.0,9.0,9.0,6.0,14.0,12.0,11.0,7.0,3.0,2.0,4.0,2.0,89.0,178.0,10.0,90771.0
32529,20.0,14.0,12.0,11.0,14.0,7.0,8.0,6.0,14.0,14.0,10.0,7.0,3.0,1.0,7.0,3.0,88.0,179.0,11.0,95582.0
32530,18.0,10.0,10.0,11.0,14.0,14.0,10.0,9.0,10.0,7.0,6.0,4.0,1.0,4.0,11.0,2.0,94.0,193.0,10.0,64020.0
32531,34.0,14.0,13.0,12.0,12.0,14.0,14.0,14.0,5.0,6.0,3.0,7.0,1.0,3.0,4.0,8.0,128.0,201.0,11.0,103332.0
32532,30.0,14.0,15.0,17.0,11.0,5.0,5.0,6.0,15.0,9.0,13.0,7.0,3.0,4.0,6.0,4.0,81.0,185.0,11.0,126481.0
32533,20.0,13.0,12.0,10.0,11.0,12.0,9.0,4.0,12.0,9.0,4.0,7.0,3.0,2.0,5.0,3.0,108.0,187.0,10.0,63788.0
32534,32.0,14.0,14.0,18.0,18.0,14.0,18.0,14.0,18.0,12.0,2.0,6.0,4.0,3.0,5.0,5.0,103.0,186.0,7.0,258907.0
32535,20.0,14.0,14.0,9.0,14.0,14.0,12.0,6.0,6.0,4.0,2.0,9.0,2.0,2.0,4.0,3.0,98.0,174.0,11.0,83198.0
32536,21.0,14.0,13.0,10.0,14.0,14.0,13.0,9.0,7.0,4.0,1.0,7.0,4.0,3.0,4.0,1.0,109.0,186.0,11.0,93989.0
32537,26.0,16.0,9.0,12.0,13.0,16.0,15.0,7.0,10.0,10.0,4.0,9.0,2.0,5.0,3.0,3.0,121.0,186.0,11.0,131211.0
32538,27.0,16.0,11.0,11.0,8.0,17.0,16.0,14.0,6.0,5.0,3.0,6.0,4.0,4.0,3.0,4.0,109.0,206.0,11.0,130818.0
32539,35.0,17.0,15.0,16.0,9.0,9.0,14.0,5.0,9.0,12.0,7.0,7.0,3.0,1.0,2.0,6.0,87.0,193.0,10.0,135897.0
32540,26.0,17.0,15.0,15.0,15.0,8.0,12.0,6.0,15.0,14.0,5.0,8.0,2.0,3.0,9.0,5.0,73.0,185.0,11.0,165125.0
32541,31.0,17.0,10.0,17.0,7.0,14.0,11.0,3.0,15.0,13.0,1.0,10.0,3.0,1.0,2.0,6.0,123.0,190.0,10.0,146547.0
32542,19.0,14.0,10.0,12.0,13.0,7.0,7.0,5.0,14.0,14.0,9.0,7.0,2.0,4.0,9.0,2.0,93.0,184.0,11.0,85806.0
32543,23.0,13.0,10.0,7.0,13.0,14.0,12.0,6.0,6.0,7.0,2.0,9.0,2.0,2.0,6.0,2.0,120.0,191.0,11.0,66444.0
32544,19.0,13.0,2.0,7.0,6.0,8.0,1.0,1.0,9.0,9.0,7.0,6.0,3.0,3.0,5.0,1.0,78.0,190.0,11.0,27207.0
32545,23.0,18.0,12.0,12.0,16.0,15.0,15.0,6.0,12.0,12.0,2.0,8.0,3.0,2.0,5.0,3.0,97.0,173.0,11.0,167293.0
32546,19.0,10.0,9.0,10.0,12.0,12.0,11.0,8.0,10.0,6.0,2.0,7.0,2.0,3.0,8.0,2.0,90.0,192.0,11.0,50078.0
32547,20.0,13.0,13.0,8.0,14.0,14.0,14.0,7.0,9.0,12.0,5.0,7.0,2.0,3.0,8.0,3.0,109.0,183.0,11.0,95889.0
32548,20.0,14.0,4.0,6.0,8.0,3.0,2.0,1.0,13.0,7.0,5.0,8.0,3.0,3.0,5.0,2.0,86.0,189.0,11.0,36089.0
32549,19.0,14.0,12.0,8.0,11.0,14.0,14.0,12.0,6.0,3.0,2.0,6.0,4.0,3.0,6.0,2.0,116.0,190.0,11.0,78726.0
32550,21.0,14.0,9.0,12.0,14.0,7.0,14.0,3.0,8.0,9.0,2.0,7.0,3.0,4.0,11.0,1.0,114.0,183.0,10.0,80598.0
32551,20.0,14.0,8.0,14.0,14.0,7.0,13.0,5.0,13.0,10.0,6.0,8.0,3.0,5.0,6.0,2.0,95.0,187.0,11.0,91653.0
32552,18.0,14.0,10.0,13.0,9.0,9.0,8.0,13.0,13.0,3.0,1.0,7.0,1.0,4.0,5.0,2.0,120.0,178.0,11.0,71798.0
32553,19.0,9.0,14.0,11.0,7.0,10.0,14.0,13.0,7.0,13.0,3.0,8.0,4.0,2.0,8.0,2.0,109.0,199.0,11.0,80357.0
32554,32.0,14.0,17.0,18.0,17.0,6.0,5.0,5.0,18.0,15.0,6.0,5.0,2.0,3.0,6.0,7.0,91.0,189.0,9.0,218140.0
32555,20.0,13.0,8.0,11.0,9.0,5.0,13.0,4.0,13.0,14.0,9.0,8.0,3.0,4.0,8.0,2.0,91.0,178.0,11.0,82236.0
32556,20.0,14.0,10.0,14.0,14.0,11.0,14.0,5.0,10.0,7.0,3.0,10.0,2.0,4.0,8.0,2.0,109.0,188.0,9.0,91970.0
32557,20.0,14.0,12.0,14.0,14.0,11.0,14.0,7.0,9.0,8.0,2.0,8.0,2.0,5.0,5.0,2.0,96.0,188.0,11.0,98632.0
32558,20.0,14.0,14.0,10.0,14.0,11.0,10.0,9.0,9.0,10.0,9.0,9.0,4.0,1.0,11.0,3.0,87.0,185.0,11.0,82183.0
32559,22.0,13.0,13.0,15.0,14.0,11.0,9.0,7.0,12.0,10.0,13.0,8.0,2.0,3.0,6.0,3.0,76.0,186.0,11.0,108368.0
32560,20.0,14.0,14.0,10.0,14.0,11.0,10.0,11.0,10.0,9.0,10.0,7.0,3.0,3.0,4.0,3.0,76.0,185.0,11.0,87412.0
32561,21.0,11.0,10.0,9.0,12.0,15.0,14.0,9.0,9.0,13.0,1.0,6.0,2.0,4.0,6.0,3.0,120.0,190.0,11.0,85423.0
32562,36.0,15.0,15.0,13.0,15.0,15.0,15.0,4.0,14.0,11.0,1.0,7.0,3.0,5.0,9.0,8.0,110.0,180.0,9.0,154671.0
32563,36.0,13.0,13.0,13.0,13.0,11.0,10.0,2.0,13.0,13.0,1.0,6.0,3.0,3.0,6.0,7.0,104.0,186.0,10.0,91358.0
32564,20.0,10.0,11.0,13.0,12.0,9.0,9.0,8.0,13.0,12.0,13.0,7.0,4.0,5.0,3.0,1.0,97.0,185.0,11.0,84909.0
32565,20.0,14.0,14.0,10.0,13.0,9.0,10.0,10.0,10.0,9.0,9.0,8.0,3.0,4.0,7.0,2.0,94.0,176.0,11.0,79476.0
32566,21.0,14.0,15.0,14.0,14.0,9.0,10.0,8.0,11.0,8.0,9.0,7.0,3.0,3.0,8.0,3.0,99.0,182.0,11.0,102844.0
32567,32.0,16.0,14.0,12.0,16.0,15.0,14.0,14.0,14.0,10.0,2.0,7.0,3.0,4.0,4.0,4.0,108.0,204.0,11.0,180527.0
32568,33.0,18.0,15.0,17.0,17.0,17.0,15.0,6.0,16.0,10.0,2.0,5.0,3.0,3.0,6.0,7.0,108.0,191.0,10.0,245366.0
32569,33.0,17.0,15.0,17.0,17.0,12.0,9.0,6.0,16.0,15.0,7.0,6.0,3.0,3.0,6.0,7.0,95.0,178.0,8.0,210112.0
32570,34.0,16.0,16.0,15.0,16.0,16.0,16.0,16.0,10.0,3.0,1.0,6.0,3.0,4.0,5.0,9.0,111.0,203.0,10.0,209196.0
32571,19.0,13.0,13.0,14.0,11.0,7.0,8.0,5.0,14.0,6.0,9.0,7.0,2.0,4.0,6.0,2.0,92.0,185.0,10.0,74145.0
32572,20.0,14.0,14.0,10.0,14.0,13.0,13.0,4.0,9.0,8.0,2.0,7.0,5.0,5.0,6.0,3.0,102.0,177.0,11.0,92386.0
32573,19.0,7.0,2.0,7.0,6.0,9.0,7.0,5.0,5.0,3.0,3.0,6.0,5.0,3.0,6.0,3.0,123.0,183.0,11.0,11488.0
32574,33.0,17.0,16.0,16.0,16.0,14.0,18.0,4.0,15.0,14.0,4.0,6.0,3.0,2.0,6.0,7.0,125.0,184.0,8.0,246605.0
32575,19.0,10.0,14.0,10.0,12.0,14.0,14.0,5.0,6.0,5.0,3.0,7.0,3.0,4.0,10.0,2.0,120.0,191.0,11.0,71418.0
32576,33.0,14.0,16.0,17.0,17.0,13.0,9.0,11.0,17.0,11.0,6.0,8.0,2.0,3.0,7.0,6.0,87.0,190.0,11.0,206226.0
32577,19.0,14.0,10.0,11.0,14.0,8.0,9.0,5.0,13.0,8.0,12.0,6.0,1.0,5.0,4.0,2.0,93.0,193.0,11.0,74713.0
32578,34.0,18.0,17.0,14.0,17.0,17.0,16.0,9.0,11.0,9.0,1.0,7.0,3.0,4.0,2.0,6.0,127.0,190.0,9.0,240970.0
32579,34.0,15.0,13.0,14.0,15.0,14.0,14.0,5.0,13.0,3.0,5.0,9.0,3.0,2.0,8.0,6.0,91.0,189.0,8.0,136159.0
32580,35.0,14.0,6.0,13.0,15.0,12.0,16.0,7.0,14.0,15.0,9.0,5.0,4.0,3.0,3.0,7.0,114.0,191.0,9.0,141435.0
32581,20.0,14.0,13.0,14.0,13.0,13.0,14.0,5.0,13.0,13.0,3.0,5.0,3.0,2.0,5.0,3.0,123.0,181.0,11.0,120701.0
32582,36.0,17.0,15.0,14.0,16.0,16.0,17.0,2.0,15.0,15.0,1.0,8.0,2.0,4.0,7.0,10.0,138.0,184.0,10.0,236914.0
32583,20.0,14.0,14.0,9.0,13.0,11.0,13.0,6.0,12.0,8.0,5.0,9.0,3.0,1.0,2.0,2.0,117.0,191.0,11.0,91950.0
32584,28.0,17.0,12.0,15.0,15.0,15.0,12.0,6.0,17.0,13.0,6.0,6.0,4.0,4.0,4.0,4.0,81.0,181.0,11.0,187684.0
32585,19.0,11.0,10.0,9.0,11.0,14.0,14.0,8.0,6.0,8.0,1.0,8.0,3.0,2.0,9.0,2.0,115.0,201.0,11.0,63160.0
32586,19.0,7.0,14.0,14.0,14.0,8.0,6.0,3.0,14.0,7.0,8.0,7.0,3.0,2.0,7.0,3.0,84.0,180.0,11.0,73478.0
32587,20.0,14.0,10.0,8.0,14.0,11.0,10.0,4.0,12.0,5.0,6.0,7.0,2.0,3.0,6.0,2.0,113.0,186.0,10.0,66522.0
32588,33.0,19.0,18.0,11.0,17.0,18.0,18.0,8.0,13.0,7.0,1.0,7.0,3.0,3.0,2.0,8.0,114.0,182.0,11.0,276617.0
32589,27.0,7.0,13.0,7.0,11.0,12.0,10.0,6.0,5.0,5.0,3.0,7.0,4.0,3.0,9.0,6.0,98.0,185.0,9.0,41281.0
32590,26.0,8.0,11.0,12.0,12.0,6.0,5.0,6.0,12.0,8.0,4.0,9.0,3.0,2.0,5.0,5.0,94.0,191.0,9.0,44264.0
32591,27.0,7.0,10.0,10.0,7.0,11.0,12.0,12.0,6.0,6.0,2.0,8.0,1.0,5.0,6.0,5.0,106.0,194.0,9.0,43724.0
32592,36.0,10.0,8.0,5.0,10.0,9.0,9.0,5.0,5.0,1.0,1.0,10.0,2.0,2.0,6.0,8.0,120.0,195.0,11.0,23818.0
32593,17.0,10.0,11.0,9.0,9.0,6.0,13.0,9.0,5.0,6.0,2.0,9.0,4.0,4.0,7.0,2.0,126.0,202.0,10.0,38658.0
32594,40.0,8.0,7.0,8.0,8.0,5.0,3.0,1.0,7.0,7.0,1.0,8.0,2.0,2.0,8.0,11.0,100.0,198.0,5.0,13921.0
32595,35.0,16.0,15.0,9.0,15.0,16.0,15.0,15.0,5.0,5.0,1.0,10.0,1.0,5.0,8.0,8.0,119.0,200.0,11.0,160870.0
32596,21.0,13.0,10.0,14.0,14.0,13.0,12.0,6.0,11.0,14.0,3.0,6.0,3.0,3.0,7.0,3.0,112.0,182.0,11.0,103550.0
32597,34.0,17.0,16.0,15.0,17.0,17.0,18.0,4.0,10.0,4.0,1.0,7.0,3.0,4.0,11.0,9.0,122.0,189.0,9.0,232685.0
32598,20.0,12.0,12.0,12.0,14.0,14.0,12.0,5.0,12.0,11.0,6.0,7.0,2.0,4.0,9.0,3.0,101.0,181.0,11.0,90864.0
32599,18.0,13.0,14.0,12.0,12.0,5.0,6.0,4.0,12.0,12.0,7.0,8.0,1.0,2.0,1.0,2.0,94.0,190.0,11.0,71964.0
32600,36.0,10.0,9.0,13.0,9.0,8.0,8.0,2.0,9.0,8.0,1.0,10.0,5.0,2.0,9.0,8.0,100.0,190.0,8.0,37021.0
32601,38.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,9.0,8.0,1.0,6.0,4.0,4.0,4.0,10.0,111.0,183.0,11.0,32839.0
32602,20.0,14.0,14.0,14.0,14.0,8.0,10.0,5.0,14.0,11.0,4.0,9.0,3.0,3.0,8.0,2.0,95.0,182.0,11.0,97387.0
32603,18.0,8.0,12.0,10.0,7.0,10.0,10.0,7.0,9.0,8.0,3.0,8.0,2.0,2.0,8.0,2.0,112.0,191.0,11.0,37584.0
32604,20.0,11.0,9.0,14.0,14.0,14.0,13.0,4.0,12.0,10.0,2.0,7.0,2.0,3.0,4.0,3.0,118.0,188.0,11.0,88651.0
32605,23.0,10.0,7.0,8.0,11.0,12.0,13.0,6.0,6.0,6.0,3.0,8.0,3.0,3.0,9.0,4.0,122.0,189.0,11.0,40087.0
32606,20.0,5.0,7.0,9.0,7.0,6.0,7.0,6.0,4.0,6.0,2.0,8.0,3.0,4.0,8.0,2.0,116.0,199.0,11.0,12434.0
